Scan Code,Modifier,Description,Price,Cost,Units/Case,Department ID,Tax Type ID,Is FoodStampable,Current Inventory,Price Group Name,Vendor Name,Linked Item,Column1,Column2,Column3
01200000230,0,2L PEPSI,2.39,1.7187,8,300,101,1,19,,Pepsi Bottling Group,,,,
68814924005,0,UNCLE AL`S STRAWBERRY CR1,0.99,0.4308,12,300,101,1,9,,Ace Distributors,,,,
07084702667,0,Java Monster Loca Moca 4/11oz,2.79,1.5,24,300,101,1,0,,,,,,
07084702492,0,MONSTERS HYDRA TROPICAL THUNDER 16.9OZ,2.29,0,12,300,101,1,14,,,,,,
04900007488,0,12OZ DT COKE ZESTY BL ORG,1,0,24,300,101,1,12,,,,,,
01200014100,0,16OZ PEPSI MAX CHERRY CAN,1.19,0.75,1,300,101,1,0,,,,,,
69963200100,0,10.1oz ROBINSONS FRUIT SHOOT,1,0.6004,24,300,101,1,7,,Pepsi Bottling Group,,,,
04900002470,0,16.9oz sprite,1,0.4437,6,300,101,1,23,,Amazon,,,,
04190007363,0,1GAL FR ORANGE,2.49,1.65,1,300,101,1,12,,Borden Dairy,,,,
04190007364,0,1GAL FR LEMON,2.49,1.65,1,300,101,1,19,,Borden Dairy,,,,
08939615297,0,16 OZ MISTIC MANGO CRT,1.59,0.65,12,300,101,1,19,,7Up Snapple ,,,,
08939615615,0,16 OZ MISTIC STR KIWI,1.59,0.6508,12,300,101,1,24,,7Up Snapple ,,,,
08939615611,0,16 OZ MISTIC GRP STRBY,1.59,0.65,12,300,101,1,23,,7Up Snapple ,,,,
08939615296,0,MYSTIC ORNG CRRT,1.59,0.65,12,300,101,1,12,,7Up Snapple ,,,,
08908715754,0,24OZ TROP FAN STRBRY,1,0.6662,24,300,101,1,-176,,Ace Distributors,,,,
81270400017,0,20oz  JOLLY CHERRY,1,0.7,24,300,101,1,44,,Ace Distributors,,,,
07297900414,0,12OZ GINGER ALE,0.89,0.3437,24,300,101,1,15.0504,,Coca Cola Bottling Co.,,,,
07297900416,0,12OZ SEAGRAM GINGER 12 PK,5.49,4.125,2,300,101,1,1.255,,Coca Cola Bottling Co.,,,,
85647200213,0,16.9 OZ SAVIA COCOT,1.99,0.8495,20,300,101,1,8,,Colonial Grocers,,,,
85647200212,0,16.9 OZ SAVIA B COCONT,1.99,0.8495,20,300,101,1,64,,Colonial Grocers,,,,
07380000139,0,20OZ FAYGO FRUIT PNC,1,0.4562,24,300,101,1,-27,,Colonial Grocers,,,,
08908715765,0,24OZ TF PINK LMND,1,0.6662,24,300,101,1,-48,,Ace Distributors,,,,
81547301289,0,SUN BURST LMN,2.29,1.65,1,300,101,1,-16,,Borden Dairy,,,,
81547301287,0,SUNBURST GLN JUICES,2.29,1.65,1,300,101,1,-33,,Borden Dairy,,,,
81547301288,0,SUN BURST FRT PCH,2.29,1.65,1,300,101,1,-8,,Borden Dairy,,,,
61300872804,0,11oz AZ  RX ENERGY ,1,0.6245,24,300,101,1,6,,AZ Southeast Dist.LLC,,,,
07297900418,0,2LTR SEAGRMS GNGR ALE,2.19,1.36,8,300,101,1,1,,Coca Cola Bottling Co.,,,,
11850512203,0,DETOX STRBRY KIWI,14.99,3.49,1,300,101,1,13,,Ace Distributors,,,,
08939615290,0,16 OZ MISTIC TROP CRRT,1.59,0.65,12,300,101,1,21,,7Up Snapple ,,,,
08939615292,0,16OZ MISTIC ORNG MANGO,1.59,0.65,12,300,101,1,10,,7Up Snapple ,,,,
08908715766,0,TROPICAL WATERMELON 24oz,1,0.6662,24,300,101,1,35,,Ace Distributors,,,,
07084701770,0,24OZ MNSTR ZERO ULTRA,3.29,2.14,12,300,101,1,7,,Coca Cola Bottling Co.,,,,
07380000443,0,FAYGO PEACH 2/12 PK     1,0.39,0.2458,24,300,101,1,624,,H.T.Hackney,,,,
07380000107,0,FAYGO RED POP STRAWBERRY1,0.59,0.2458,24,300,101,1,48,,H.T.Hackney,,,,
07380000813,0,FAYGO FRUIT PUNCH       1,0.59,0.2458,24,300,101,1,1031,,H.T.Hackney,,,,
07080110302,0,11OZ SPORT SHAKE VANILLA ,1.99,1.1533,12,300,101,1,-12,,Shafa Investments,,,,
07379800120,0,BIG BURST STRAWBERRY FRT1,0.59,0.3475,24,300,101,1,-43,,H.T.Hackney,,,,
08079380845,0,FUZE BERRY PUNCH 1LTR,1.19,0.72,12,300,101,1,0,,Coca Cola Bottling Co.,,,,
08939615330,0,16OZ MYSTIC BAHAMA,1.59,0.65,12,300,101,1,2,,7Up Snapple ,,,,
08259291715,0,15OZ NAKED JUICE,3.69,2.4062,8,300,101,1,5,,Pepsi Bottling Group,,,,
07380000298,0,20OZ FAYGO ROOT BEER,1,0.4562,24,300,101,1,-52,,Colonial Grocers,,,,
07380000437,0,Fayco Cans Kiwi,0.59,0.2495,24,300,101,1,-16,,Ace Distributors,,,,
07380000082,0,12OZ FEYGO COLA CAN,0.59,0.2287,24,300,101,1,-135,,Ace Distributors,,,,
07380000296,0,20oz FAYGO REDPOP,1,0.4979,24,300,101,1,-152,,Colonial Grocers,,,,
81270400010,0,20oz JOLLY GREEN APPLE,1,0.7,24,300,101,1,491,,Ace Distributors,,,,
81270400012,0,20oz JOLLY WATERMELON,1,0.7,24,300,101,1,-39,,Ace Distributors,,,,
07380000292,0,20AZ FEYGO COLA,1,0.4562,24,300,101,1,-21,,Colonial Grocers,,,,
07380000310,0,20OZ FAYGO PEACH,1,0.4979,24,300,101,1,-71,,Colonial Grocers,,,,
07800001407,0,2L CRUSH PEACH BTL,1.88,1.05,8,300,101,1,20,,Pepsi Bottling Group,,,,
81270400014,0,20oz JOLLY RANCHER ,1,0.5,1,300,101,1,-58,,Ace Distributors,,,,
69963200111,0,10.1oz Robinsons Fruit Shoot Apple,1,0.6,24,300,101,1,11,,Pepsi Bottling Group,,,,
85647200207,0,1 LTR SAVIA PNPL ,2.99,1.8325,12,300,101,1,-6,,Ace Distributors,,,,
07080110303,0,11OZ SPORT SHAKE STRBRY CN,1.99,1.1533,12,300,101,1,-37,,Shafa Investments,,,,
61300873948,0,11.5OZ CAUTION FRUT PUNCH,1,0.6245,24,300,101,1,0,,AZ Southeast Dist.LLC,,,,
07379800109,0,BIG BURST BLUE RASPBERRY1,0.59,0.3475,24,300,101,1,-3,,H.T.Hackney,,,,
02500001939,0,20oz MM TROPPNCH,1.29,0.6908,24,300,101,1,28,,Coca Cola Bottling Co.,,,,
61126917452,0,12OZ REDBUL CRANBERRY,2.99,1.8812,24,300,101,1,32,,Red Bull,,,,
85647200206,0,1LT SAVIA MENGO,2.99,1.8325,12,300,101,1,-12,,Ace Distributors,,,,
85647200214,0,SAVIA 1.5 LT STRAWBERRY ,2.99,1.8325,12,300,101,1,10,,Ace Distributors,,,,
85647200231,0,SAVIA 1.5 LT COCOLYCHI,2.99,1.8325,12,300,101,1,0,,Ace Distributors,,,,
04900006792,0,18.5ZPET 12LS GP RBY T,1.79,1.0425,12,300,101,1,10,,Coca Cola Bottling Co.,,,,
87547301228,0,Sun burst glen juice,2.29,1.65,1,300,101,1,64,,Borden Dairy,,,,
02902115759,0,TROPICAL 24 OZ APPLE COCKTAIL ,1,0.6037,24,300,101,1,0,,Colonial Grocers,,,,
04900006774,0,2LTR FENTA BERRY,2.19,1.5525,8,300,101,1,0,,Coca Cola Bottling Co.,,,,
03500051106,0,COLGATE BAKING SODA WHT,2.49,0.99,1,300,101,1,-1,,Ace Distributors,,,,
81547301294,0,SALLIES SWEET  TEA GLN,2.29,1.95,1,300,101,1,-16,,Borden Dairy,,,,
04900006695,0,2LTR FANTA MANGO,2.19,1.36,8,300,101,1,14,,Coca Cola Bottling Co.,,,,
01200014165,0,1LTR BRSK PNPL PSFRT,1,0.6833,15,300,101,1,21,,Pepsi Bottling Group,,,,
61300873940,0,64oz AZ MUCHO MANGO,1.99,1.25,8,300,101,1,16,,AZ Southeast Dist.LLC,,,,
61300873328,0,64OZ AZ FRUIT PNCH,1.99,1.25,8,300,101,1,0,,AZ Southeast Dist.LLC,,,,
07380000439,0,20OZ FAYGO STRAWBERRY,1,0.4979,24,300,101,1,261,,Colonial Grocers,,,,
08079381141,0,Fuze Fusions watermelon iced tea,0.99,0.6908,24,300,101,1,-3,,Coca Cola Bottling Co.,,,,
69963200330,0,Fruit  Shoot,1,0.6004,24,300,101,1,15,,Pepsi Bottling Group,,,,
07084702494,0,MONSTER HYDRO MEAN GREEN 16.9OZ,2.29,1.5,12,300,101,1,0,,Coca Cola Bottling Co.,,,,
07618300315,0,Snap Lmn Tra,1.29,0.65,12,300,101,1,5,,7Up Snapple ,,,,
01200017085,0,20OZ MDEW ICE,1.79,1.0625,24,300,101,1,2,,Pepsi Bottling Group,,,,
88949763312,0,12 OZ NUTRAMENT VANILLA ,2.29,1.4991,12,300,101,1,30,,Ace Distributors,,,,
08079381157,0,16.9OZ FUSE TEA BLUEBERRY,1.79,0.3766,24,300,101,1,-26,,Coca Cola Bottling Co.,,,,
07800003024,0,20OZ CD GAle Lemade,1,0.6041,24,300,101,1,21,,7Up Snapple ,,,,
88331509029,0,10.01 TYED BURST BTL,0.99,0.6375,12,300,101,1,9,,Coca Cola Bottling Co.,,,,
02500005220,0,12OZ MM RUBY RED GRF,1.99,1.1616,24,300,101,1,47,,Coca Cola Bottling Co.,,,,
07800003119,0,Crush Watermelon 2L,1.88,1.05,8,300,101,1,6,,Pepsi Bottling Group,,,,
61300874942,0,AZ MUCHO MANGO 59OZ,1.99,1.25,8,300,101,0,8,,AZ Southeast Dist.LLC,,,,
01200001275,0,Lipton Green tea 20 ounce,1,0.9479,24,300,101,1,1,,Pepsi Bottling Group,,,,
05200013532,0,G2 32oz Grp,2.49,0.9633,15,300,101,1,19,,Pepsi Bottling Group,,,,
05200013530,0,G2 32oz FT Pnch,2.49,0.9633,15,300,101,1,20,,Pepsi Bottling Group,,,,
08908715748,0,TROP FAN POMBLBLEMO,1,0.7995,20,300,101,1,56,,Ace Distributors,,,,
01200015126,0,PEPSI,1.88,1.0625,24,300,101,1,22,,Pepsi Bottling Group,,,,
88949763412,0,12 OZ NUTRAMENT STRAWBERRY,2.29,1.35,12,300,101,1,31,,Restaurant Depot,,,,
01200017113,0,Lifton ice tea berry,1,0.9479,24,300,101,1,24,,Pepsi Bottling Group,,,,
01200017114,0,Lipton tropical splash 20 ounce,1,0.6458,24,300,101,0,2,,Pepsi Bottling Group,,,,
04900007219,0,Gold Peak sweet tea,2.49,1.475,12,300,101,1,12,,Coca Cola Bottling Co.,,,,
04900007531,0,McCafe Frappe Mocha Coffee Beverage,1.79,1.3541,12,300,101,1,12,,Coca Cola Bottling Co.,,,,
61300874934,0,Green Tea,1.99,1.25,8,300,101,1,19,,AZ Southeast Dist.LLC,,,,
05200004231,0,Gat lemon lime zero,2.49,0.9633,15,300,101,1,41,,Pepsi Bottling Group,,,,
05200004232,0,Gat ZRO Org ,2.49,0.9633,15,300,101,1,43,,Pepsi Bottling Group,,,,
61300873996,0,20OZ TLB GRAP,1,0.6354,24,300,101,1,1,20OZ Arizona TB,,,,,
61300874000,0,20OZT LB STRW,1,0.6354,24,300,101,1,0,20OZ Arizona TB,,,,,
61300872571,0,20OZ GRN HONEY,1,0.6354,24,300,101,1,33,20OZ Arizona TB,AZ Southeast Dist.LLC,,,,
61300872573,0,20OZ AZ SWT TEA TB,1,0.6354,24,300,101,1,41,20OZ Arizona TB,AZ Southeast Dist.LLC,,,,
61300872575,0,20OZ AZ TB FRT PUNCH,1,0.6354,24,300,101,1,28,20OZ Arizona TB,AZ Southeast Dist.LLC,,,,
61300872577,0,20OZ AZ TB WATERMLN,1,0.6354,24,300,101,1,52,20OZ Arizona TB,AZ Southeast Dist.LLC,,,,
61300872579,0,20OZ AZ TB MUC MANGO,1,0.6354,24,300,101,1,60,20OZ Arizona TB,AZ Southeast Dist.LLC,,,,
61300873331,0,20OZ AZ TB RX EGY HBL ,1,0.6354,24,300,101,1,79,20OZ Arizona TB,AZ Southeast Dist.LLC,,,,
61300873089,0,23OZ PALMER HALF/HALF,1,0.6354,24,300,101,1,-12,20OZ Arizona TB,,,,,
61300872569,0,AZ 20 OZ TL LEMON ,1,0.6354,24,300,101,1,2,20OZ Arizona TB,,,,,
61300874228,0,20oz TLB GOLDEN STRY LMN,1,0.6354,24,300,101,1,0,20OZ Arizona TB,,,,,
61300873998,0,20OZ TLB PINEAPPLE,1,0.6354,24,300,101,1,0,20OZ Arizona TB,,,,,
07380000533,0,20oz FAYGO BLUE BERRY,1,0.4979,24,300,101,1,70,20 fl OZ Faygo Bottles,Colonial Grocers,,,,
07380000309,0,20oz FEYGO PINEAPPLE ,1,0.4979,24,300,101,1,-82,20 fl OZ Faygo Bottles,Colonial Grocers,,,,
07380000308,0,20OZ FAYGO GRAP,1,0.4562,24,300,101,1,-64,20 fl OZ Faygo Bottles,Colonial Grocers,,,,
07380000295,0,20OZ FAYGO ORANGE,1,0.4979,24,300,101,1,7,20 fl OZ Faygo Bottles,Colonial Grocers,,,,
07380000293,0,20OZ FAYGO CREAME SODA PLT,1,0.4562,24,300,101,1,49,20 fl OZ Faygo Bottles,Colonial Grocers,,,,
61300874160,0,20OZ GB SWT TEA,1.99,1.2708,12,300,101,1,12,20OZ GOOD BREW,,,,,
61300874166,0,20OZ GB ARNOLD PALMER,1.99,1.2491,12,300,101,1,1,20OZ GOOD BREW,,,,,
61300874172,0,20OZ GB GREEN TEA,1.99,1.2708,12,300,101,1,73,20OZ GOOD BREW,,,,,
61300874157,0,20OZ GB UNSWT TEA,1.99,1.2491,12,300,101,1,0,20OZ GOOD BREW,,,,,
04900007532,0,13.7 MCC FRAP CAM,2.99,1.73,12,300,101,1,15,McCafe,Coca Cola Bottling Co.,,,,
04900007530,0,13.7OZ MCC FRENCH,2.99,1.73,12,300,101,1,20,McCafe,Coca Cola Bottling Co.,,,,
07084702402,0,16OZ JAVA ,2.29,1.284,15,300,101,1,3,Monster coffee 15oz cans,Coca Cola Bottling Co.,,,,
07084781271,0,15 OZ JAVA MONSTER LOCA MOCHA,2.99,1.73,12,300,101,1,24,Monster coffee 15oz cans,Coca Cola Bottling Co.,,,,
07084781260,0,15 OZ JAVA MONSTER MEAN BEAN,2.99,1.605,12,300,101,1,20,Monster coffee 15oz cans,Coca Cola Bottling Co.,,,,
01820000779,0,LAND SHARK ORIGINAL ISLAND LAGER12 OZ,1.41,0.66,6,200,101,0,-18,,City Beverages,,,,
03410000376,0,16OZ MILLER LT ALM CN,1.88,0,1,200,101,0,-310,,,,,,
01820000115,0,16OZ BUD LT CAN,1.41,0.81,24,200,101,0,24,,City Beverages,,,,
08200072384,0,12OZ SMIRNOFF ICE,1.59,0,1,200,101,0,-12,,,,,,
89521600117,0,24OZ 4LOKO LEMONADE CN,2.49,0,1,200,101,0,0,,,,,,
08200074000,0,12OZ SMIRNOFF STRBRY,1.59,0,1,200,101,0,0,,,,,,
01820000867,0,12oz Shock-Top Bsl Wht ,1.88,0,24,200,101,0,-7,,,,,,
07289000011,0,Heineken 4/6 12 oz Bottle ,9.99,7.7,4,200,101,0,4,,Florida Dist.,,,,
07109047720,0,16OZ KEYSTONE ICE CAN,1.27,0.777,24,200,101,0,24,16OZ BUDGET BEER ,Florida Dist.,,,,
03410000152,0,16OZ MILLER HL CN,1.27,0.8145,24,200,101,0,-216,16OZ BUDGET BEER ,Ace Distributors,,,,
01820000544,0,16OZ NAT LT  CAN,1.27,0.8666,24,200,101,0,-786,16OZ BUDGET BEER ,City Beverages,,,,
07825000464,0,16OZ STEEL 211 CN,1.27,0.8145,24,200,101,0,-266,16OZ BUDGET BEER ,Ace Distributors,,,,
01820000545,0,16OZ NAT ICE  CAN,1.27,0.8666,24,200,101,0,69,16OZ BUDGET BEER ,City Beverages,,,,
01820000542,0,16OZ BUSCH ,1.27,0.8666,24,200,101,0,4056,16OZ BUDGET BEER ,City Beverages,,,,
07125040013,0,16OZ COLT 45 HGR CN,1.27,0.8145,24,200,101,0,758,16OZ BUDGET BEER ,Ace Distributors,,,,
03410000160,0,16OZ ICE HOUSE CN,1.27,0.8666,24,200,101,0,326,16OZ BUDGET BEER ,Florida Dist.,,,,
07199047720,0,16OZ KEYSTN CN,1.27,0.8666,24,200,101,0,-79,16OZ BUDGET BEER ,Florida Dist.,,,,
03410000624,0,16OZ OLD ENG CN,1.27,0.8145,24,200,101,0,-38,16OZ BUDGET BEER ,Ace Distributors,,,,
01820000375,0,16OZ BUD ICE ,1.27,0.7916,24,200,101,0,2067,16OZ BUDGET BEER ,City Beverages,,,,
07143900600,0,16OZ ROLLING ROCK CN,1.27,0.8666,24,200,101,0,-1263,16OZ BUDGET BEER ,City Beverages,,,,
05230000326,0,16OZ SCHLTZ CN,1.27,0.8666,24,200,101,0,518,16OZ BUDGET BEER ,Florida Dist.,,,,
07125000017,0,16OZ COLT 45 ,1.27,0.8666,24,200,101,0,489,16OZ BUDGET BEER ,Florida Dist.,,,,
07199048040,0,16OZ KEYSTONE LT LIME,1.27,0,1,200,101,0,0,16OZ BUDGET BEER ,,,,,
07143900600,4,4Cnt-16OZ ROLLING ROCK CN,4.23,3.24,1,200,101,0,-112.75,16OZ BUDGET BEER ,,,,,
08051613514,0,750 ML RIUNITE LAMSCO,6.99,0,1,200,101,0,-1,,,,,,
01820000018,0,BUDWEISER 16 OZS SINGLE,1.69,1.17,10,200,101,0,-67,,City Beverages,,,,
01820025532,0,16OZ MANGO RITA CAN,1.88,0.8,24,200,101,0,36,16OZ BUD RITAS,City Beverages,,,,
07031001165,0,16OZ SEAGRAMS STRABERRY,1.88,1,24,200,101,0,0,16OZ BUD RITAS,City Beverages,,,,
01820000855,0,16OZ STRAW-BER-RITA CAN,1.88,0.8,24,200,101,0,58,16OZ BUD RITAS,City Beverages,,,,
01820096003,0,16OZ BL LEMONADRITA ,1.88,1.2041,24,200,101,0,-1,16OZ BUD RITAS,City Beverages,,,,
01820025840,0,16OZ PEACH-A-RITA,1.88,0.8,24,200,101,0,9,16OZ BUD RITAS,City Beverages,,,,
08066095680,0,CORONA LNNR 18PK,24.99,21.75,1,200,101,0,1,,Florida Dist.,,,,
63598513219,0,16OZ MIKES HARD STRBY LMND,1.88,1.2916,24,200,101,0,75,,Florida Dist.,,,,
01820096316,0,bud light lume,19.75,19.75,1,200,101,-1,4,,City Beverages,,,,
08780000040,0,8OZ COORS LT CAN,11.99,11.4,1,200,101,0,-447,,Florida Dist.,,,,
01820025505,0,25OZ  STRAW RITA CN,2.99,2.1666,15,200,101,0,56,25OZ BUD RITAS,City Beverages,,,,
01820025014,0,25OZ LIME RITA CN,2.99,2.1666,15,200,101,0,43,25OZ BUD RITAS,City Beverages,,,,
01820025531,0,25OZ RASBERI,2.99,2.0933,15,200,101,0,0,25OZ BUD RITAS,City Beverages,,,,
01820025533,0,25OZ MANGORITA CN,2.99,2.1666,15,200,101,0,42,25OZ BUD RITAS,City Beverages,,,,
01820025543,0,25OZ BUD LT PLATINUM CAN,2.49,1.89,15,200,101,0,0,25OZ BUD RITAS,City Beverages,,,,
01820096934,0,25OZ CRAN BER RITA,2.99,2.0933,15,200,101,0,0,25OZ BUD RITAS,City Beverages,,,,
01820095999,0,25OZ LEMON ADE RITA,2.99,2.1666,15,200,101,0,24,25OZ BUD RITAS,City Beverages,,,,
01820025009,0,25OZ BUDLIGHT LIMR,2.49,1.89,15,200,101,0,26,25OZ BUD RITAS,City Beverages,,,,
01820025538,0,25OZ  PINEAPPLE RITA,2.99,2.1666,15,200,101,0,148,25OZ BUD RITAS,City Beverages,,,,
01820025836,0,25OZ LIME A RITA PICANTE,2.99,2.1666,15,200,101,0,-15,25OZ BUD RITAS,City Beverages,,,,
01820000352,0,24OZ BUD BTL,1.59,0,1,200,101,0,0,,,,,,
89521600105,0,24OZ FR LOKO UVA CN,2.49,0,1,200,101,0,0,,,,,,
03807520230,0,750ML VERDI SPUMANTE BTL,8.99,0,1,200,101,0,0,,,,,,
03807520530,0,750 ML VERDI RASBRY,8.99,0,1,200,101,0,0,,,,,,
03125900892,0,750 ML YELLOW TL CHRDNY,7.99,0,1,200,101,0,0,,,,,,
63598525875,0,16OZ MIKES LEMONADE,1.89,1.2916,24,200,101,0,17,16OZ MIKE'S HARDER,Florida Dist.,,,,
63598501012,0,16OZ MIKES BLK CHERY CN,1.88,1.2916,24,200,101,0,-48,16OZ MIKE'S HARDER,Florida Dist.,,,,
63598501037,0,16OZ MIKES CRANBRY LEM CN,1.88,1.2416,24,200,101,0,-20,16OZ MIKE'S HARDER,Ace Distributors,,,,
63598525910,0,16OZ MIKE HRD MANGO CN,1.88,1.2416,24,200,101,0,-3,16OZ MIKE'S HARDER,Ace Distributors,,,,
63598524595,0,MIKES BLOOD ORANGE,1.88,1.2416,24,200,101,0,-309,16OZ MIKE'S HARDER,Ace Distributors,,,,
84980600116,0,24OZ LOCO GOLD,2.99,2.0416,12,200,101,0,-7,24OZ FOUR LOKO,Ace Distributors,,,,
89521600104,0,24OZ FR LOKO FRT PCH CN,2.99,2.2083,12,200,101,0,-4,24OZ FOUR LOKO,Florida Dist.,,,,
89521600106,0,24OZ FR LOKO PEACH,2.59,1.9416,12,200,101,0,-50,24OZ FOUR LOKO,Florida Dist.,,,,
08043240324,0,SGRMS BAHAMA ,1.49,0.75,24,200,101,0,94,12oz Seagram btl,City Beverages,,,,
08043280227,0,80432802533,1.89,0.75,24,200,101,0,-105,12oz Seagram btl,City Beverages,,,,
08043210345,0,SGRMS JAMAICAN,1.89,0.75,24,200,101,0,-192,12oz Seagram btl,City Beverages,,,,
08043210086,0,SGRMS COLADA ,1.89,0.7491,24,200,101,0,-169,12oz Seagram btl,City Beverages,,,,
08248800008,0,BECKS 12 OZ BTL,1.88,0.66,24,200,101,0,-365,,City Beverages,,,,
08066000002,0,CORONA LIGHT 12OZ 6PK,8.49,9.49,1,200,101,0,-8,,,,,,
08590400004,0,750ML MD DRAGON FRUIT BTL,4.99,0,1,200,101,0,0,,,,,,
08500000783,0,750ML GALLO WHT ZIN,7.99,0,1,200,101,0,0,,,,,,
08218422605,0,JACK DANIELS 6PK,7.99,0,1,200,101,0,0,,,,,,
08200074783,0,12OZ SMIRNOFF PNPL,1.88,0,1,200,101,0,0,,,,,,
08500001849,0,750ML BAREFOOT SWT RED,7.99,0,1,200,101,0,0,,,,,,
01820018982,0,8OZ MICHELOB ULTRA 12PK CANS,6.99,0,1,200,101,0,0,,,,,,
08600000257,0,ING PS CHARDNY 1.5 L,10.99,7,1,200,101,0,0,,,,,,
03125904409,0,750 ML YELLOW TL SWT RED RO,7.99,0,1,200,101,0,0,,,,,,
01820019987,0,8OZ LIME A RITA 12PK CAN,10.99,7,1,200,101,0,0,,,,,,
07199030103,0,16OZ COORS LT ALM CN,1.88,0,1,200,101,0,-1003,,,,,,
00948700007,0,24OZ HEINEKEN BT,3.19,0,1,200,101,0,0,,,,,,
08500000506,0,1.5L GALLO CHARDNY,10.99,7,1,200,101,0,-1,,,,,,
03410000887,0,12OZ ICE HOUSE BTL,1.69,0.54,12,200,101,0,-167,,Florida Dist.,,,,
01820000016,0,12OZ BUD CAN,1.69,0,1,200,101,0,0,,,,,,
01820000169,0,12OZ BUD LT BTL,1.88,0.8312,24,200,101,0,-14594,,,,,,
08200072747,0,12OZ SMIRNOFF APPLE,1.88,0,1,200,101,0,0,,,,,,
01820015047,0,12OZ NAT LT 12PK CN,8.99,0,1,200,101,0,0,,,,,,
01820011218,0,12OZ BUD 18PK CN,15.99,13.95,1,200,101,0,0,,,,,,
08210000882,0,WILD IRISH ROSE R ED 187ML,1.99,1.1666,48,200,101,0,6,,Southern Wine & Spirits,,,,
79603082496,0,Kona Big Wave Golden Ale 2/12 12 oz Can ,15.99,13.59,2,200,101,0,0,,City Beverages,,,,
85389700230,0,Spiked Seltzer Lime 6 Pk 12z Btl,8.99,7.125,4,200,101,0,3,,City Beverages,,,,
08520010099,0,Sutter Home White Zinfandel 1/15 750 ml Bottle ,99,72,1,200,101,0,1,,Southern Wine & Spirits,,,,
79603081491,0,Kona Hanalei IPA 4/6 12 oz Bottle ,8.99,6.39,4,200,101,0,0,,City Beverages,,,,
08500001443,0,BAFOOT MOSCATO 1.5L,11.99,0,1,200,101,0,0,,,,,,
01820000960,0,8OZ LIME-A-RITA CAN,0.94,0,1,200,101,0,0,,,,,,
08143403145,0,750ML REX-GOLIATH MOSTO,4.99,0,1,200,101,0,-8,,,,,,
03125903272,0,750ML MALBEC,9.99,6,1,200,101,0,-6,,,,,,
08500000500,0,750ML GALLO CAB SAUV,7.99,0,1,200,101,0,-2,,,,,,
01834175106,0,750ML BAREFOOT WHT ZIN,7.99,0,1,200,101,0,0,,,,,,
08051611364,0,750 ML RIUNITE SWT WHITE,6.99,0,1,200,101,0,0,,,,,,
08051611354,0,750 ML RIUNITE SWT RED,6.99,0,1,200,101,0,-1,,,,,,
08600001326,0,ING PS WHTE ZIN 1.5 L,8.99,0,1,200,101,0,0,,,,,,
08210017932,0,Arbor Mist Isla,4.99,3,12,200,101,0,-14,,Republic National Dist. Co.,,,,
83305000448,0,JOSE LIME,1,0,1,200,101,0,0,,,,,,
08500002046,0,750ML GALLO SWT RED,7.99,0,1,200,101,0,0,,,,,,
89521600256,0,24OZ 4LOKO PINAPLE CN,2.49,0,1,200,101,0,0,,,,,,
03410000780,0,REDDS APPLE C24 16OZ 4P,1.99,0,1,200,101,0,0,,,,,,
01820000166,0,8OZ BUD LIGHT  CAN,0.94,0.51,24,200,101,0,-2503,,City Beverages,,,,
01820020055,0,16 OZ BECKS ALUMINIUM 8PK,9.99,7.6666,3,200,101,0,5.625,,City Beverages,,,,
70277008401,0,OMISSION ULTIMATE LIGHT,8.99,7.2,4,200,101,0,4,,City Beverages,,,,
85153800279,0,PUB BEER,2.49,1.5933,15,200,101,0,14,,City Beverages,,,,
08382035962,0,12OZ RED STIRP BTL,1.88,1.0833,24,200,101,0,-90,,,,,,
08520000075,0,750ML SH SWT RED BTL,7.99,0,1,200,101,0,0,,,,,,
01820010993,0,12oz WILD BLUE 6pk,5.99,4.9,4,200,101,0,14,,,,,,
01820000334,0,MICHELOB ULTRA 6PK-12FLOZ,1.88,1.4,24,200,101,0,5,,City Beverages,,,,
07031000152,0,24OZ GENESEE CN,1.49,0,1,200,101,0,0,,,,,,
07199030019,0,8OZ COORS LT 24PK CN,12.99,11.4,1,200,101,0,5,,,,,,
08200076190,0,12OZ SMRNOFF STR BELLINI,1.99,0,1,200,101,0,0,,,,,,
08590400005,0,MD 20\20 DGN FRT 375 ML,2.99,0,1,200,101,0,0,,,,,,
03410000190,0,32OZ MICKY ICE,2.29,0,1,200,101,0,0,,,,,,
01820000179,0,BUSCH 12OZ BT ,1.88,0.5194,18,200,101,0,-67,,City Beverages,,,,
01820022992,0,8OZ BL CRAN RITA 12PK,12.99,0,1,200,101,0,0,,,,,,
01820000082,0,8OZ BL CRAN RITA CN,0.79,0,1,200,101,0,0,,,,,,
08520000121,0,750ML SH PINK PINOT GRI,7.99,0,1,200,101,0,0,,,,,,
01820000016,1,12OZ BUD CAN,10.99,7,1,200,101,0,0,,,,,,
01820000106,1,12OZ BUD LT CAN,10.99,7,1,200,101,0,-4,,,,,,
01820000907,1,12OZ BUD LT PLT BTL,6.99,0,1,200,101,0,-7,,,,,,
08143403140,0,750ML REX-GOLIATH ZINFADL,4.99,0,1,200,101,0,-2,,,,,,
08835211535,0,750 ML YAGO SANTGRIA,6.99,0,1,200,101,0,0,,,,,,
01820000042,0,8OZ BUD CAN,0.94,0.51,24,200,101,0,-1668,,City Beverages,,,,
05230000046,0,32 OZ SCH MLT LQ QT,2.29,0,1,200,101,0,0,,,,,,
08500002113,0,BAREFOOT IMPRES RED 1.5,11.99,0,1,200,101,0,-5,,,,,,
